# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
4.212482763849598300e+00,0.000000000000000000e+00
8.424965527699196599e+00,0.000000000000000000e+00
1.263744829154879490e+01,3.003013285436821889e+02
1.684993105539839320e+01,7.507533213592055290e+02
2.106241381924799327e+01,1.651657306990251982e+03
2.527489658309758980e+01,2.552561292621298890e+03
2.948737934694718632e+01,2.852862621164980737e+03
3.369986211079678640e+01,3.603615942524186266e+03
3.791234487464638647e+01,4.654670592427073643e+03
4.212482763849598655e+01,6.156177235145484701e+03
4.633731040234557952e+01,7.207231885048372533e+03
5.054979316619517959e+01,8.258286534951261274e+03
5.476227593004477967e+01,9.759793177669671422e+03
5.897475869389437264e+01,1.096099849184440063e+04
6.318724145774397272e+01,1.171175181320360571e+04
6.739972422159357279e+01,1.231235447029096940e+04
7.161220698544316576e+01,1.351355978446569861e+04
7.582468974929277294e+01,1.441446377009674507e+04
8.003717251314236591e+01,1.471476509864042782e+04
8.424965527699197310e+01,1.531536775572779152e+04
8.846213804084156607e+01,1.576581974854331565e+04
9.267462080469115904e+01,1.741747705553356718e+04
9.688710356854076622e+01,1.786792904834909132e+04
1.010995863323903592e+02,1.831838104116461545e+04
1.053120690962399522e+02,1.891898369825197733e+04
1.095245518600895593e+02,1.906913436252381871e+04
1.137370346239391523e+02,2.012018901242670836e+04
1.179495173877887453e+02,2.132139432660143575e+04
1.221620001516383525e+02,2.132139432660143575e+04
1.263744829154879454e+02,2.237244897650432540e+04
1.305869656793375384e+02,2.327335296213537003e+04
1.347994484431871456e+02,2.402410628349457693e+04
1.390119312070367528e+02,2.447455827631009743e+04
1.432244139708863315e+02,2.507516093339746294e+04
1.474368967347359387e+02,2.567576359048482846e+04
1.516493794985855459e+02,2.627636624757219397e+04
1.558618622624351246e+02,2.687696890465955585e+04
1.600743450262847318e+02,2.702711956893139723e+04
1.642868277901343390e+02,2.762772222601876274e+04
1.684993105539839462e+02,2.792802355456244550e+04
1.727117933178335250e+02,2.792802355456244550e+04
1.769242760816831321e+02,2.822832488310612462e+04
1.811367588455327393e+02,2.837847554737796600e+04
1.853492416093823181e+02,2.837847554737796600e+04
1.895617243732319253e+02,2.852862621164980737e+04
1.937742071370815324e+02,2.852862621164980737e+04
1.979866899009311112e+02,2.852862621164980737e+04
2.021991726647807184e+02,2.852862621164980737e+04
2.064116554286302971e+02,2.852862621164980737e+04
