# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
1.843219183997392152e+00,0.000000000000000000e+00
3.686438367994784304e+00,0.000000000000000000e+00
5.529657551992176678e+00,0.000000000000000000e+00
7.372876735989568608e+00,0.000000000000000000e+00
9.216095919986960538e+00,2.132625924594689195e+02
1.105931510398435336e+01,2.132625924594689195e+02
1.290253428798174440e+01,4.265251849189378390e+02
1.474575347197913722e+01,7.464190736081411615e+02
1.658897265597653004e+01,1.066312962297344484e+03
1.843219183997392108e+01,1.172944258527079000e+03
2.027541102397131212e+01,1.386206850986548034e+03
2.211863020796870671e+01,1.919363332135220162e+03
2.396184939196609776e+01,2.132625924594688968e+03
2.580506857596348880e+01,2.559151109513627034e+03
2.764828775996088339e+01,3.198938886892033679e+03
2.949150694395827443e+01,3.518832775581237001e+03
3.133472612795566548e+01,4.158620552959643646e+03
3.317794531195306007e+01,4.798408330338050291e+03
3.502116449595045111e+01,5.224933515256988358e+03
3.686438367994784215e+01,5.758089996405660713e+03
3.870760286394523320e+01,6.184615181324598780e+03
4.055082204794262424e+01,6.717771662473271135e+03
4.239404123194002239e+01,7.570822032311146359e+03
4.423726041593741343e+01,8.317241105919287293e+03
4.608047959993480447e+01,8.530503698378755871e+03
4.792369878393219551e+01,8.957028883297694847e+03
4.976691796792958655e+01,9.383554068216632004e+03
5.161013715192697759e+01,9.810079253135569161e+03
5.345335633592437574e+01,1.023660443805450814e+04
5.529657551992176678e+01,1.044986703051397672e+04
5.713979470391915783e+01,1.098302351166264816e+04
5.898301388791654887e+01,1.130291740035185285e+04
6.082623307191393991e+01,1.183607388150052429e+04
6.266945225591133095e+01,1.247586165887893185e+04
6.451267143990872910e+01,1.343554332494654227e+04
6.635589062390612014e+01,1.386206850986547943e+04
6.819910980790351118e+01,1.396869980609521372e+04
7.004232899190090222e+01,1.396869980609521372e+04
7.188554817589829327e+01,1.396869980609521372e+04
7.372876735989568431e+01,1.418196239855468230e+04
7.557198654389307535e+01,1.428859369478441658e+04
7.741520572789046639e+01,1.460848758347362127e+04
7.925842491188785743e+01,1.471511887970335556e+04
8.110164409588524848e+01,1.471511887970335556e+04
8.294486327988265373e+01,1.482175017593308985e+04
8.478808246388004477e+01,1.482175017593308985e+04
8.663130164787743581e+01,1.492838147216282414e+04
8.847452083187482685e+01,1.535490665708176130e+04
9.031774001587221790e+01,1.546153795331149558e+04
