# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
1.865553663451169797e+00,0.000000000000000000e+00
3.731107326902339594e+00,0.000000000000000000e+00
5.596660990353509391e+00,0.000000000000000000e+00
7.462214653804679187e+00,0.000000000000000000e+00
9.327768317255848984e+00,0.000000000000000000e+00
1.119332198070701878e+01,0.000000000000000000e+00
1.305887564415818858e+01,0.000000000000000000e+00
1.492442930760935837e+01,0.000000000000000000e+00
1.678998297106052817e+01,3.554266409511681672e+02
1.865553663451169797e+01,3.554266409511681672e+02
2.052109029796286777e+01,1.066279922853504559e+03
2.238664396141403756e+01,1.421706563804672669e+03
2.425219762486520736e+01,1.421706563804672669e+03
2.611775128831637716e+01,2.132559845707009117e+03
2.798330495176754695e+01,2.132559845707009117e+03
2.984885861521871675e+01,2.843413127609345338e+03
3.171441227866988655e+01,2.843413127609345338e+03
3.357996594212105634e+01,2.843413127609345338e+03
3.544551960557222969e+01,3.198839768560513676e+03
3.731107326902339594e+01,3.909693050462850351e+03
3.917662693247456218e+01,3.909693050462850351e+03
4.104218059592573553e+01,4.265119691414018234e+03
4.290773425937690888e+01,4.265119691414018234e+03
4.477328792282807512e+01,4.620546332365186572e+03
4.663884158627924137e+01,4.975972973316354910e+03
4.850439524973041472e+01,4.975972973316354910e+03
5.036994891318158807e+01,4.975972973316354910e+03
5.223550257663275431e+01,5.331399614267523248e+03
5.410105624008392056e+01,5.686826255218690676e+03
5.596660990353509391e+01,6.042252896169859014e+03
5.783216356698626726e+01,6.042252896169859014e+03
5.969771723043743350e+01,6.042252896169859014e+03
6.156327089388859974e+01,6.753106178072195689e+03
6.342882455733977309e+01,7.463959459974532365e+03
6.529437822079094644e+01,7.463959459974532365e+03
6.715993188424211269e+01,7.463959459974532365e+03
6.902548554769327893e+01,7.819386100925700703e+03
7.089103921114445939e+01,8.174812741876868131e+03
7.275659287459562563e+01,8.530239382828036469e+03
7.462214653804679187e+01,9.241092664730373144e+03
7.648770020149795812e+01,9.241092664730373144e+03
7.835325386494912436e+01,9.241092664730373144e+03
8.021880752840030482e+01,9.596519305681540573e+03
8.208436119185147106e+01,9.596519305681540573e+03
8.394991485530263731e+01,9.951945946632709820e+03
8.581546851875381776e+01,9.951945946632709820e+03
8.768102218220498401e+01,9.951945946632709820e+03
8.954657584565615025e+01,9.951945946632709820e+03
9.141212950910731649e+01,9.951945946632709820e+03
