# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
3.378275071372460303e+00,0.000000000000000000e+00
6.756550142744920606e+00,0.000000000000000000e+00
1.013482521411738091e+01,5.856815069513511389e+02
1.351310028548984121e+01,5.856815069513511389e+02
1.689137535686230152e+01,1.171363013902702278e+03
2.026965042823476182e+01,2.342726027805404556e+03
2.364792549960722212e+01,2.928407534756755922e+03
2.702620057097968242e+01,3.514089041708106834e+03
3.040447564235214273e+01,5.856815069513511844e+03
3.378275071372460303e+01,6.442496576464862301e+03
3.716102578509706689e+01,6.442496576464862301e+03
4.053930085646952364e+01,8.199541097318915490e+03
4.391757592784198039e+01,8.199541097318915490e+03
4.729585099921444424e+01,8.199541097318915490e+03
5.067412607058690810e+01,8.199541097318915490e+03
5.405240114195936485e+01,8.785222604270267766e+03
5.743067621333182160e+01,9.956585618172968680e+03
6.080895128470428546e+01,9.956585618172968680e+03
6.418722635607674931e+01,9.956585618172968680e+03
6.756550142744920606e+01,9.956585618172968680e+03
7.094377649882166281e+01,9.956585618172968680e+03
7.432205157019413377e+01,1.054226712512432096e+04
7.770032664156659052e+01,1.054226712512432096e+04
8.107860171293904727e+01,1.054226712512432096e+04
8.445687678431150403e+01,1.054226712512432096e+04
8.783515185568396078e+01,1.112794863207567141e+04
9.121342692705643174e+01,1.112794863207567141e+04
9.459170199842888849e+01,1.112794863207567141e+04
9.796997706980134524e+01,1.112794863207567141e+04
1.013482521411738162e+02,1.112794863207567141e+04
1.047265272125462729e+02,1.112794863207567141e+04
1.081048022839187297e+02,1.171363013902702369e+04
1.114830773552911864e+02,1.347067465988107688e+04
1.148613524266636432e+02,1.405635616683242733e+04
1.182396274980361142e+02,1.464203767378377779e+04
1.216179025694085709e+02,1.522771918073513007e+04
1.249961776407810277e+02,1.522771918073513007e+04
1.283744527121534986e+02,1.522771918073513007e+04
1.317527277835259554e+02,1.581340068768648052e+04
1.351310028548984121e+02,1.698476370158918144e+04
1.385092779262708689e+02,1.815612671549188599e+04
1.418875529976433256e+02,1.932748972939458690e+04
1.452658280690157824e+02,1.932748972939458690e+04
1.486441031403882675e+02,1.991317123634593736e+04
1.520223782117607243e+02,2.108453425024864191e+04
1.554006532831331810e+02,2.108453425024864191e+04
1.587789283545056378e+02,2.108453425024864191e+04
1.621572034258780945e+02,2.108453425024864191e+04
1.655354784972505513e+02,2.108453425024864191e+04
