# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
3.677690740825759530e+00,0.000000000000000000e+00
7.355381481651519060e+00,0.000000000000000000e+00
1.103307222247727815e+01,0.000000000000000000e+00
1.471076296330303812e+01,2.013584856147928974e+02
1.838845370412879632e+01,6.040754568443786638e+02
2.206614444495455629e+01,1.208150913688757328e+03
2.574383518578031627e+01,2.416301827377514655e+03
2.942152592660607624e+01,3.221735769836686359e+03
3.309921666743183266e+01,3.825811226681064909e+03
3.677690740825759264e+01,4.429886683525443914e+03
4.045459814908335261e+01,5.235320625984614708e+03
4.413228888990911258e+01,5.839396082828993713e+03
4.780997963073487256e+01,6.242113054058579110e+03
5.148767037156063253e+01,6.846188510902958114e+03
5.516536111238639251e+01,8.255697910206508823e+03
5.884305185321215248e+01,9.262490338280473225e+03
6.252074259403791245e+01,9.665207309510058622e+03
6.619843333486366532e+01,1.067199973758402302e+04
6.987612407568943240e+01,1.167879216565798743e+04
7.355381481651518527e+01,1.208150913688757282e+04
7.723150555734095235e+01,1.248422610811715822e+04
8.090919629816670522e+01,1.389373550742070984e+04
8.458688703899247230e+01,1.469916944987988063e+04
8.826457777981822517e+01,1.590732036356863864e+04
9.194226852064399225e+01,1.631003733479822404e+04
9.561995926146974512e+01,1.731682976287218844e+04
9.929765000229551219e+01,1.832362219094615284e+04
1.029753407431212651e+02,1.892769764779053003e+04
1.066530314839470321e+02,1.973313159024970446e+04
1.103307222247727850e+02,2.033720704709408164e+04
1.140084129655985521e+02,2.094128250393845883e+04
1.176861037064243050e+02,2.094128250393845883e+04
1.213637944472500578e+02,2.134399947516804605e+04
1.250414851880758249e+02,2.255215038885680406e+04
1.287191759289015920e+02,2.295486736008638763e+04
1.323968666697273306e+02,2.376030130254556207e+04
1.360745574105530977e+02,2.396165978816035204e+04
1.397522481513788648e+02,2.456573524500473286e+04
1.434299388922046319e+02,2.537116918746390365e+04
1.471076296330303705e+02,2.617660312992307445e+04
1.507853203738561376e+02,2.657932010115266166e+04
1.544630111146819047e+02,2.698203707238224524e+04
1.581407018555076718e+02,2.698203707238224524e+04
1.618183925963334104e+02,2.718339555799703885e+04
1.654960833371591775e+02,2.738475404361183246e+04
1.691737740779849446e+02,2.738475404361183246e+04
1.728514648188107117e+02,2.738475404361183246e+04
1.765291555596364503e+02,2.738475404361183246e+04
1.802068463004622174e+02,2.738475404361183246e+04
