# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
3.617439973946446674e+00,0.000000000000000000e+00
7.234879947892893348e+00,0.000000000000000000e+00
1.085231992183934047e+01,0.000000000000000000e+00
1.446975989578578670e+01,1.127198741556317003e+02
1.808719986973223470e+01,7.890391190894218880e+02
2.170463984367868093e+01,1.578078238178843776e+03
2.532207981762512716e+01,2.141677608957002576e+03
2.893951979157157339e+01,2.817996853890792863e+03
3.255695976551802318e+01,3.494316098824582696e+03
3.617439973946446941e+01,3.832475721291477839e+03
3.979183971341091564e+01,4.734234714536532010e+03
4.340927968735736187e+01,5.635993707781585726e+03
4.702671966130380810e+01,6.086873204404111675e+03
5.064415963525025433e+01,6.650472575182270702e+03
5.426159960919670056e+01,7.552231568427324419e+03
5.787903958314314679e+01,7.777671316738587848e+03
6.149647955708959302e+01,8.679430309983641564e+03
6.511391953103604635e+01,9.693909177384326540e+03
6.873135950498249258e+01,1.048294829647374900e+04
7.234879947892893881e+01,1.161014703803006523e+04
7.596623945287538504e+01,1.206102653465259209e+04
7.958367942682183127e+01,1.307550540205327707e+04
8.320111940076827750e+01,1.465358364023212198e+04
8.681855937471472373e+01,1.521718301101028010e+04
9.043599934866116996e+01,1.611894200425533381e+04
9.405343932260761619e+01,1.656982150087786067e+04
9.767087929655406242e+01,1.702070099750038935e+04
1.012883192705005087e+02,1.780974011658980817e+04
1.049057592444469549e+02,1.814789973905670558e+04
1.085231992183934011e+02,1.871149910983486188e+04
1.121406391923398473e+02,1.916237860645739056e+04
1.157580791662862936e+02,1.938781835476865308e+04
1.193755191402327398e+02,2.017685747385807554e+04
1.229929591141791860e+02,2.051501709632496932e+04
1.266103990881256323e+02,2.096589659294749799e+04
1.302278390620720927e+02,2.141677608957002303e+04
1.338452790360185247e+02,2.175493571203692045e+04
1.374627190099649852e+02,2.198037546034818297e+04
1.410801589839114172e+02,2.231853508281507675e+04
1.446975989578578776e+02,2.310757420190449920e+04
1.483150389318043096e+02,2.355845369852702788e+04
1.519324789057507701e+02,2.355845369852702788e+04
1.555499188796972021e+02,2.355845369852702788e+04
1.591673588536436625e+02,2.355845369852702788e+04
1.627847988275900946e+02,2.367117357268265914e+04
1.664022388015365550e+02,2.367117357268265914e+04
1.700196787754829870e+02,2.367117357268265914e+04
1.736371187494294475e+02,2.367117357268265914e+04
1.772545587233758795e+02,2.367117357268265914e+04
