# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
3.034906728729362513e+01,3.047234025473954262e+03
6.069813457458725026e+01,1.176619843362197389e+04
9.104720186188087894e+01,2.474776766353124549e+04
1.213962691491745005e+02,3.769410875441769895e+04
1.517453364364681363e+02,4.843869115637788491e+04
1.820944037237617579e+02,5.819688566569910472e+04
2.124434710110553794e+02,6.742078673317421635e+04
2.427925382983490010e+02,7.645093303602380911e+04
2.731416055856426510e+02,8.546346526936200098e+04
3.034906728729362726e+02,9.394170406085408467e+04
3.338397401602298942e+02,1.021205036706521933e+05
3.641888074475235157e+02,1.103169173499617027e+05
3.945378747348171373e+02,1.179614235179137031e+05
4.248869420221107589e+02,1.251714493045842537e+05
4.552360093094043805e+02,1.322464338916673441e+05
4.855850765966980020e+02,1.389984938710412243e+05
5.159341438839916236e+02,1.455978985813162290e+05
5.462832111712853020e+02,1.520916188745227701e+05
5.766322784585788668e+02,1.583798416900961893e+05
6.069813457458725452e+02,1.647678775662342669e+05
6.373304130331661099e+02,1.708447315476707590e+05
6.676794803204597883e+02,1.763050930962078855e+05
6.980285476077533531e+02,1.813720737589902128e+05
7.283776148950470315e+02,1.863627267872230732e+05
7.587266821823405962e+02,1.909952270687239652e+05
7.890757494696342746e+02,1.956159846372172178e+05
8.194248167569278394e+02,2.003424266227789340e+05
8.497738840442215178e+02,2.050688686083406501e+05
8.801229513315150825e+02,2.098951236544670246e+05
9.104720186188087609e+02,2.143338691713423759e+05
9.408210859061023257e+02,2.181913503943412215e+05
9.711701531933960041e+02,2.216965502271118166e+05
1.001519220480689683e+03,2.250197380082645395e+05
1.031868287767983247e+03,2.282020132333259680e+05
1.062217355055276812e+03,2.311787909807542746e+05
1.092566422342570604e+03,2.336506320688555134e+05
1.122915489629864169e+03,2.357173495581942843e+05
1.153264556917157734e+03,2.374846278658391093e+05
1.183613624204451298e+03,2.389700810613013746e+05
1.213962691491745090e+03,2.404085634047331987e+05
1.244311758779038655e+03,2.415065070709444408e+05
1.274660826066332220e+03,2.421640989993704134e+05
1.305009893353625785e+03,2.425281231026062160e+05
1.335358960640919577e+03,2.426220648066670692e+05
1.365708027928213141e+03,2.426514215891860949e+05
1.396057095215506706e+03,2.426514215891860949e+05
1.426406162502800271e+03,2.426514215891860949e+05
1.456755229790094063e+03,2.426514215891860949e+05
1.487104297077387628e+03,2.426514215891860949e+05
