# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
2.430217393263263137e+00,1.393713339575467671e+02
4.860434786526526274e+00,1.393713339575467671e+02
7.290652179789789855e+00,1.393713339575467671e+02
9.720869573053052548e+00,1.393713339575467671e+02
1.215108696631631524e+01,5.574853358301870685e+02
1.458130435957957971e+01,6.968566697877337219e+02
1.701152175284284240e+01,6.968566697877337219e+02
1.944173914610610510e+01,1.254342005617920904e+03
2.187195653936936779e+01,1.533084673533014211e+03
2.430217393263263048e+01,1.951198675405654512e+03
2.673239132589589317e+01,1.951198675405654512e+03
2.916260871915915942e+01,2.508684011235841808e+03
3.159282611242242211e+01,3.066169347066028422e+03
3.402304350568568481e+01,3.763026016853762485e+03
3.645326089894894750e+01,4.320511352683949553e+03
3.888347829221221019e+01,4.738625354556589627e+03
4.131369568547547289e+01,5.156739356429229701e+03
4.374391307873873558e+01,5.296110690386776696e+03
4.617413047200199827e+01,5.853596026216963764e+03
4.860434786526526096e+01,6.271710028089603838e+03
5.103456525852852366e+01,6.689824029962243912e+03
5.346478265179178635e+01,7.804794701622618049e+03
5.589500004505504904e+01,8.222908703495259033e+03
5.832521743831831884e+01,9.337879375155633170e+03
6.075543483158158153e+01,1.017410737890091332e+04
6.318565222484484423e+01,1.059222138077355339e+04
6.561586961810810692e+01,1.128907805056128745e+04
6.804608701137136961e+01,1.226467738826411369e+04
7.047630440463463231e+01,1.282216272409430167e+04
7.290652179789789500e+01,1.337964805992448782e+04
7.533673919116115769e+01,1.379776206179712790e+04
7.776695658442442038e+01,1.449461873158486196e+04
8.019717397768768308e+01,1.519147540137259602e+04
8.262739137095094577e+01,1.602770340511787617e+04
8.505760876421420846e+01,1.644581740699051807e+04
8.748782615747747116e+01,1.714267407677825031e+04
8.991804355074073385e+01,1.756078807865089038e+04
9.234826094400399654e+01,1.756078807865089038e+04
9.477847833726725923e+01,1.770015941260843829e+04
9.720869573053052193e+01,1.797890208052353046e+04
9.963891312379378462e+01,1.853638741635371844e+04
1.020691305170570473e+02,1.867575875031126634e+04
1.044993479103203100e+02,1.867575875031126634e+04
1.069295653035835727e+02,1.881513008426881061e+04
1.093597826968468354e+02,1.895450141822635851e+04
1.117900000901100981e+02,1.895450141822635851e+04
1.142202174833733608e+02,1.895450141822635851e+04
1.166504348766366377e+02,1.895450141822635851e+04
1.190806522698998862e+02,1.895450141822635851e+04
