# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
2.514826003501790641e+00,0.000000000000000000e+00
5.029652007003581282e+00,0.000000000000000000e+00
7.544478010505372367e+00,0.000000000000000000e+00
1.005930401400716256e+01,0.000000000000000000e+00
1.257413001750895276e+01,3.337310755332083545e+02
1.508895602101074473e+01,3.337310755332083545e+02
1.760378202451253316e+01,1.001193226599625063e+03
2.011860802801432513e+01,1.668655377666041886e+03
2.263343403151611710e+01,2.002386453199250127e+03
2.514826003501790552e+01,3.337310755332083772e+03
2.766308603851969750e+01,3.337310755332083772e+03
3.017791204202148947e+01,4.004772906398500254e+03
3.269273804552327789e+01,4.672235057464917190e+03
3.520756404902506631e+01,5.339697208531333672e+03
3.772239005252686184e+01,5.339697208531333672e+03
4.023721605602865026e+01,6.340890435130959304e+03
4.275204205953043868e+01,6.674621510664167545e+03
4.526686806303223420e+01,7.342083661730584026e+03
4.778169406653402262e+01,8.343276888330208749e+03
5.029652007003581105e+01,8.343276888330208749e+03
5.281134607353760657e+01,9.010739039396625230e+03
5.532617207703939499e+01,1.067939441706266734e+04
5.784099808054118341e+01,1.101312549259587649e+04
6.035582408404297894e+01,1.168058764366229298e+04
6.287065008754476736e+01,1.168058764366229298e+04
6.538547609104655578e+01,1.168058764366229298e+04
6.790030209454835131e+01,1.301551194579512594e+04
7.041512809805013262e+01,1.401670517239475157e+04
7.292995410155192815e+01,1.468416732346116805e+04
7.544478010505372367e+01,1.535162947452758453e+04
7.795960610855550499e+01,1.635282270112721017e+04
8.047443211205730051e+01,1.702028485219362483e+04
8.298925811555909604e+01,1.768774700326004313e+04
8.550408411906087736e+01,1.802147807879325046e+04
8.801891012256267288e+01,1.868894022985966876e+04
9.053373612606446841e+01,1.868894022985966876e+04
9.304856212956624972e+01,1.868894022985966876e+04
9.556338813306804525e+01,1.868894022985966876e+04
9.807821413656984078e+01,1.969013345645929439e+04
1.005930401400716221e+02,2.002386453199250172e+04
1.031078661435734176e+02,2.035759560752570906e+04
1.056226921470752131e+02,2.102505775859212736e+04
1.081375181505769945e+02,2.202625098519175299e+04
1.106523441540787900e+02,2.302744421179137862e+04
1.131671701575805855e+02,2.302744421179137862e+04
1.156819961610823668e+02,2.336117528732458595e+04
1.181968221645841624e+02,2.336117528732458595e+04
1.207116481680859579e+02,2.402863743839100061e+04
1.232264741715877392e+02,2.436236851392421158e+04
