# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
1.015167130476672064e+00,0.000000000000000000e+00
2.030334260953344128e+00,0.000000000000000000e+00
3.045501391430016191e+00,0.000000000000000000e+00
4.060668521906688255e+00,4.948769782046754699e+03
5.075835652383360319e+00,4.948769782046754699e+03
6.091002782860032383e+00,4.948769782046754699e+03
7.106169913336704447e+00,4.948769782046754699e+03
8.121337043813376511e+00,4.948769782046754699e+03
9.136504174290049463e+00,4.948769782046754699e+03
1.015167130476672064e+01,4.948769782046754699e+03
1.116683843524339181e+01,4.948769782046754699e+03
1.218200556572006477e+01,4.948769782046754699e+03
1.319717269619673772e+01,4.948769782046754699e+03
1.421233982667340889e+01,4.948769782046754699e+03
1.522750695715008007e+01,4.948769782046754699e+03
1.624267408762675302e+01,4.948769782046754699e+03
1.725784121810342597e+01,4.948769782046754699e+03
1.827300834858009893e+01,4.948769782046754699e+03
1.928817547905676832e+01,4.948769782046754699e+03
2.030334260953344128e+01,4.948769782046754699e+03
2.131850974001011423e+01,4.948769782046754699e+03
2.233367687048678363e+01,4.948769782046754699e+03
2.334884400096345658e+01,4.948769782046754699e+03
2.436401113144012953e+01,4.948769782046754699e+03
2.537917826191680248e+01,4.948769782046754699e+03
2.639434539239347544e+01,4.948769782046754699e+03
2.740951252287014483e+01,4.948769782046754699e+03
2.842467965334681779e+01,4.948769782046754699e+03
2.943984678382349074e+01,4.948769782046754699e+03
3.045501391430016014e+01,4.948769782046754699e+03
3.147018104477683309e+01,4.948769782046754699e+03
3.248534817525350604e+01,4.948769782046754699e+03
3.350051530573017544e+01,4.948769782046754699e+03
3.451568243620685195e+01,4.948769782046754699e+03
3.553084956668352135e+01,4.948769782046754699e+03
3.654601669716019785e+01,4.948769782046754699e+03
3.756118382763686725e+01,4.948769782046754699e+03
3.857635095811353665e+01,4.948769782046754699e+03
3.959151808859021315e+01,4.948769782046754699e+03
4.060668521906688255e+01,4.948769782046754699e+03
4.162185234954355195e+01,4.948769782046754699e+03
4.263701948002022846e+01,4.948769782046754699e+03
4.365218661049689786e+01,4.948769782046754699e+03
4.466735374097356726e+01,4.948769782046754699e+03
4.568252087145024376e+01,4.948769782046754699e+03
4.669768800192691316e+01,4.948769782046754699e+03
4.771285513240358966e+01,4.948769782046754699e+03
4.872802226288025906e+01,4.948769782046754699e+03
4.974318939335692846e+01,4.948769782046754699e+03
