# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
1.049974760126680895e+00,2.084679393711424837e+03
2.099949520253361790e+00,2.084679393711424837e+03
3.149924280380042685e+00,4.169358787422849673e+03
4.199899040506723580e+00,4.169358787422849673e+03
5.249873800633404031e+00,4.169358787422849673e+03
6.299848560760085370e+00,4.169358787422849673e+03
7.349823320886766709e+00,4.169358787422849673e+03
8.399798081013447160e+00,4.169358787422849673e+03
9.449772841140127611e+00,4.169358787422849673e+03
1.049974760126680806e+01,4.169358787422849673e+03
1.154972236139349029e+01,4.169358787422849673e+03
1.259969712152017074e+01,4.169358787422849673e+03
1.364967188164685119e+01,4.169358787422849673e+03
1.469964664177353342e+01,4.169358787422849673e+03
1.574962140190021387e+01,4.169358787422849673e+03
1.679959616202689432e+01,4.169358787422849673e+03
1.784957092215357477e+01,4.169358787422849673e+03
1.889954568228025522e+01,4.169358787422849673e+03
1.994952044240693567e+01,4.169358787422849673e+03
2.099949520253361612e+01,4.169358787422849673e+03
2.204946996266030013e+01,4.169358787422849673e+03
2.309944472278698058e+01,4.169358787422849673e+03
2.414941948291366103e+01,4.169358787422849673e+03
2.519939424304034148e+01,4.169358787422849673e+03
2.624936900316702193e+01,4.169358787422849673e+03
2.729934376329370238e+01,4.169358787422849673e+03
2.834931852342038283e+01,4.169358787422849673e+03
2.939929328354706684e+01,4.169358787422849673e+03
3.044926804367374729e+01,4.169358787422849673e+03
3.149924280380042774e+01,4.169358787422849673e+03
3.254921756392710819e+01,4.169358787422849673e+03
3.359919232405378864e+01,4.169358787422849673e+03
3.464916708418046909e+01,4.169358787422849673e+03
3.569914184430714954e+01,4.169358787422849673e+03
3.674911660443382999e+01,4.169358787422849673e+03
3.779909136456051044e+01,4.169358787422849673e+03
3.884906612468719089e+01,4.169358787422849673e+03
3.989904088481387134e+01,4.169358787422849673e+03
4.094901564494055179e+01,4.169358787422849673e+03
4.199899040506723225e+01,4.169358787422849673e+03
4.304896516519391980e+01,4.169358787422849673e+03
4.409893992532060025e+01,4.169358787422849673e+03
4.514891468544728070e+01,8.338717574845699346e+03
4.619888944557396115e+01,8.338717574845699346e+03
4.724886420570064161e+01,1.250807636226854993e+04
4.829883896582732206e+01,1.250807636226854993e+04
4.934881372595400251e+01,1.250807636226854993e+04
5.039878848608068296e+01,1.250807636226854993e+04
5.144876324620736341e+01,1.250807636226854993e+04
