# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
2.738830965315729227e+00,0.000000000000000000e+00
5.477661930631458453e+00,0.000000000000000000e+00
8.216492895947187236e+00,1.108330420358773551e+02
1.095532386126291691e+01,2.216660840717547103e+02
1.369415482657864658e+01,3.324991261076320939e+02
1.643298579189437447e+01,4.433321681435094206e+02
1.917181675721010592e+01,1.108330420358773608e+03
2.191064772252583381e+01,1.440829546466405645e+03
2.464947868784156171e+01,2.327493882753424714e+03
2.738830965315729316e+01,3.103325177004566285e+03
3.012714061847302105e+01,4.433321681435094433e+03
3.286597158378874894e+01,5.098319933650358507e+03
3.560480254910447684e+01,5.652485143829745539e+03
3.834363351442021184e+01,6.095817311973254618e+03
4.108246447973593973e+01,6.760815564188518692e+03
4.382129544505166763e+01,7.536646858439660718e+03
4.656012641036739552e+01,8.534144236762556829e+03
4.929895737568312342e+01,8.977476404906066819e+03
5.203778834099885842e+01,9.864140741193084978e+03
5.477661930631458631e+01,1.063997203544422700e+04
5.751545027163031421e+01,1.152663637173124516e+04
6.025428123694604210e+01,1.230246766598238719e+04
6.299311220226176999e+01,1.274579983412589718e+04
6.573194316757749789e+01,1.429746242262817941e+04
6.847077413289322578e+01,1.540579284298695347e+04
7.120960509820895368e+01,1.640329022130984958e+04
7.394843606352469578e+01,1.751162064166862183e+04
7.668726702884042368e+01,1.850911801999151794e+04
7.942609799415615157e+01,1.961744844035029382e+04
8.216492895947187947e+01,2.050411277663731016e+04
8.490375992478760736e+01,2.161244319699608604e+04
8.764259089010333525e+01,2.260994057531898216e+04
9.038142185541906315e+01,2.327493882753424623e+04
9.312025282073479104e+01,2.382910403771363417e+04
9.585908378605051894e+01,2.416160316382126621e+04
9.859791475136624683e+01,2.515910054214416232e+04
1.013367457166819747e+02,2.571326575232354662e+04
1.040755766819977168e+02,2.626743096250293456e+04
1.068144076473134447e+02,2.637826400453881070e+04
1.095532386126291726e+02,2.726492834082583067e+04
1.122920695779449005e+02,2.737576138286170681e+04
1.150309005432606284e+02,2.792992659304109475e+04
1.177697315085763563e+02,2.815159267711285065e+04
1.205085624738920842e+02,2.870575788729223495e+04
1.232473934392078121e+02,2.892742397136399086e+04
1.259862244045235400e+02,2.925992309747162290e+04
1.287250553698392821e+02,2.948158918154337880e+04
1.314638863351549958e+02,2.970325526561513470e+04
1.342027173004707379e+02,2.981408830765101084e+04
