# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
2.879085453313484644e-01,0.000000000000000000e+00
5.758170906626969288e-01,0.000000000000000000e+00
8.637256359940453931e-01,0.000000000000000000e+00
1.151634181325393858e+00,0.000000000000000000e+00
1.439542726656742211e+00,0.000000000000000000e+00
1.727451271988090786e+00,0.000000000000000000e+00
2.015359817319439362e+00,0.000000000000000000e+00
2.303268362650787715e+00,0.000000000000000000e+00
2.591176907982136068e+00,0.000000000000000000e+00
2.879085453313484422e+00,0.000000000000000000e+00
3.166993998644833219e+00,0.000000000000000000e+00
3.454902543976181573e+00,0.000000000000000000e+00
3.742811089307529926e+00,0.000000000000000000e+00
4.030719634638878723e+00,0.000000000000000000e+00
4.318628179970226633e+00,0.000000000000000000e+00
4.606536725301575430e+00,0.000000000000000000e+00
4.894445270632924228e+00,0.000000000000000000e+00
5.182353815964272137e+00,0.000000000000000000e+00
5.470262361295620934e+00,0.000000000000000000e+00
5.758170906626968844e+00,0.000000000000000000e+00
6.046079451958317641e+00,0.000000000000000000e+00
6.333987997289666438e+00,0.000000000000000000e+00
6.621896542621014348e+00,0.000000000000000000e+00
6.909805087952363145e+00,0.000000000000000000e+00
7.197713633283711943e+00,0.000000000000000000e+00
7.485622178615059852e+00,0.000000000000000000e+00
7.773530723946408649e+00,0.000000000000000000e+00
8.061439269277757447e+00,0.000000000000000000e+00
8.349347814609105356e+00,0.000000000000000000e+00
8.637256359940453265e+00,0.000000000000000000e+00
8.925164905271802951e+00,0.000000000000000000e+00
9.213073450603150860e+00,0.000000000000000000e+00
9.500981995934498769e+00,0.000000000000000000e+00
9.788890541265848455e+00,0.000000000000000000e+00
1.007679908659719636e+01,0.000000000000000000e+00
1.036470763192854427e+01,0.000000000000000000e+00
1.065261617725989396e+01,0.000000000000000000e+00
1.094052472259124187e+01,0.000000000000000000e+00
1.122843326792258978e+01,0.000000000000000000e+00
1.151634181325393769e+01,0.000000000000000000e+00
1.180425035858528737e+01,0.000000000000000000e+00
1.209215890391663528e+01,0.000000000000000000e+00
1.238006744924798319e+01,0.000000000000000000e+00
1.266797599457933288e+01,0.000000000000000000e+00
1.295588453991068079e+01,9.541914225187556440e+03
1.324379308524202870e+01,9.541914225187556440e+03
1.353170163057337838e+01,9.541914225187556440e+03
1.381961017590472629e+01,9.541914225187556440e+03
1.410751872123607598e+01,9.541914225187556440e+03
