# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
1.187786873470590088e+00,0.000000000000000000e+00
2.375573746941180175e+00,0.000000000000000000e+00
3.563360620411770263e+00,0.000000000000000000e+00
4.751147493882360351e+00,0.000000000000000000e+00
5.938934367352950439e+00,0.000000000000000000e+00
7.126721240823540526e+00,1.026491276954692182e+02
8.314508114294131502e+00,2.052982553909384364e+02
9.502294987764720702e+00,2.052982553909384364e+02
1.069008186123530990e+01,2.052982553909384364e+02
1.187786873470590088e+01,3.079473830864076263e+02
1.306565560817649185e+01,4.105965107818768729e+02
1.425344248164708105e+01,5.132456384773461195e+02
1.544122935511767025e+01,7.185438938682844991e+02
1.662901622858826300e+01,9.238421492592228788e+02
1.781680310205885220e+01,1.026491276954692239e+03
1.900458997552944140e+01,1.231789532345630505e+03
2.019237684900003060e+01,1.847684298518445758e+03
2.138016372247061980e+01,2.155631681604853384e+03
2.256795059594121255e+01,2.360929936995792104e+03
2.375573746941180175e+01,2.463579064691261010e+03
2.494352434288239095e+01,2.771526447777668636e+03
2.613131121635298371e+01,3.079473830864076263e+03
2.731909808982357291e+01,3.387421213950483889e+03
2.850688496329416211e+01,3.490070341645953249e+03
2.969467183676475130e+01,4.003315980123299141e+03
3.088245871023534050e+01,4.208614235514237407e+03
3.207024558370593326e+01,4.311263363209706768e+03
3.325803245717652601e+01,4.721859873991584209e+03
3.444581933064711166e+01,4.927158129382522020e+03
3.563360620411770441e+01,5.029807257077991380e+03
3.682139307758829005e+01,5.337754640164399461e+03
3.800917995105888281e+01,5.337754640164399461e+03
3.919696682452947556e+01,5.440403767859867912e+03
4.038475369800006121e+01,5.440403767859867912e+03
4.157254057147065396e+01,5.543052895555337273e+03
4.276032744494123961e+01,5.748351150946275993e+03
4.394811431841183236e+01,5.953649406337214714e+03
4.513590119188242511e+01,5.953649406337214714e+03
4.632368806535301076e+01,6.056298534032684074e+03
4.751147493882360351e+01,6.056298534032684074e+03
4.869926181229419626e+01,6.158947661728152525e+03
4.988704868576478191e+01,6.364245917119091246e+03
5.107483555923537466e+01,6.466895044814560606e+03
5.226262243270596741e+01,6.466895044814560606e+03
5.345040930617655306e+01,6.466895044814560606e+03
5.463819617964714581e+01,6.569544172510029966e+03
5.582598305311773146e+01,6.569544172510029966e+03
5.701376992658832421e+01,6.569544172510029966e+03
5.820155680005891696e+01,6.672193300205499327e+03
