# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
1.693263524972781875e+00,0.000000000000000000e+00
3.386527049945563750e+00,0.000000000000000000e+00
5.079790574918345847e+00,0.000000000000000000e+00
6.773054099891127500e+00,2.603516508627145072e+02
8.466317624863910041e+00,5.207033017254290144e+02
1.015958114983669169e+01,5.207033017254290144e+02
1.185284467480947335e+01,5.207033017254290144e+02
1.354610819978225500e+01,5.207033017254290144e+02
1.523937172475503665e+01,5.207033017254290144e+02
1.693263524972782008e+01,5.207033017254290144e+02
1.862589877470060173e+01,5.207033017254290144e+02
2.031916229967338339e+01,1.041406603450858029e+03
2.201242582464616504e+01,1.041406603450858029e+03
2.370568934961894669e+01,1.822461556039001607e+03
2.539895287459172835e+01,2.082813206901716057e+03
2.709221639956451000e+01,2.082813206901716057e+03
2.878547992453729165e+01,2.082813206901716057e+03
3.047874344951007330e+01,2.863868159489859863e+03
3.217200697448285496e+01,2.863868159489859863e+03
3.386527049945564016e+01,2.863868159489859863e+03
3.555853402442841826e+01,2.863868159489859863e+03
3.725179754940120347e+01,3.905274762940717665e+03
3.894506107437398157e+01,4.165626413803432115e+03
4.063832459934676677e+01,4.425978064666146565e+03
4.233158812431954487e+01,4.686329715528861016e+03
4.402485164929233008e+01,5.467384668117005276e+03
4.571811517426510818e+01,5.727736318979719726e+03
4.741137869923789339e+01,6.508791271567863078e+03
4.910464222421067149e+01,7.289846224156006429e+03
5.079790574918345669e+01,7.550197875018720879e+03
5.249116927415623479e+01,7.550197875018720879e+03
5.418443279912902000e+01,8.070901176744149780e+03
5.587769632410180520e+01,8.851956129332293131e+03
5.757095984907458330e+01,8.851956129332293131e+03
5.926422337404736851e+01,9.112307780195007581e+03
6.095748689902014661e+01,9.372659431057722031e+03
6.265075042399293181e+01,9.633011081920436482e+03
6.434401394896570991e+01,9.893362732783150932e+03
6.603727747393848801e+01,1.067441768537129610e+04
6.773054099891128033e+01,1.093476933623401055e+04
6.942380452388405843e+01,1.119512098709672500e+04
7.111706804885683653e+01,1.119512098709672500e+04
7.281033157382961463e+01,1.145547263795943945e+04
7.450359509880240694e+01,1.145547263795943945e+04
7.619685862377518504e+01,1.171582428882215390e+04
7.789012214874796314e+01,1.171582428882215390e+04
7.958338567372074124e+01,1.171582428882215390e+04
8.127664919869353355e+01,1.171582428882215390e+04
8.296991272366631165e+01,1.171582428882215390e+04
