# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
1.239856773686683900e+00,2.788187629065922010e+03
2.479713547373367799e+00,2.788187629065922010e+03
3.719570321060051477e+00,3.097986254517691123e+03
4.959427094746735598e+00,3.097986254517691123e+03
6.199283868433419720e+00,3.097986254517691123e+03
7.439140642120102953e+00,3.252885567243575679e+03
8.678997415806787075e+00,3.717583505421229347e+03
9.918854189493471196e+00,4.027382130872998459e+03
1.115871096318015532e+01,4.027382130872998459e+03
1.239856773686683944e+01,4.182281443598883016e+03
1.363842451055352356e+01,4.337180756324767572e+03
1.487828128424020591e+01,4.492080069050652128e+03
1.611813805792689180e+01,4.646979381776536684e+03
1.735799483161357415e+01,4.801878694502421240e+03
1.859785160530026005e+01,4.801878694502421240e+03
1.983770837898694239e+01,4.801878694502421240e+03
2.107756515267362474e+01,5.111677319954190352e+03
2.231742192636031064e+01,5.111677319954190352e+03
2.355727870004699298e+01,5.111677319954190352e+03
2.479713547373367888e+01,5.111677319954190352e+03
2.603699224742036122e+01,5.111677319954190352e+03
2.727684902110704712e+01,5.111677319954190352e+03
2.851670579479372947e+01,5.421475945405959465e+03
2.975656256848041181e+01,5.421475945405959465e+03
3.099641934216709771e+01,5.421475945405959465e+03
3.223627611585378361e+01,5.421475945405959465e+03
3.347613288954046595e+01,5.421475945405959465e+03
3.471598966322714830e+01,5.731274570857728577e+03
3.595584643691383064e+01,5.886173883583613133e+03
3.719570321060052009e+01,6.041073196309497689e+03
3.843555998428720244e+01,6.041073196309497689e+03
3.967541675797388478e+01,6.041073196309497689e+03
4.091527353166056713e+01,6.195972509035382245e+03
4.215513030534724948e+01,6.660670447213035914e+03
4.339498707903393893e+01,7.280267698116574138e+03
4.463484385272062127e+01,7.435167010842458694e+03
4.587470062640730362e+01,7.590066323568343250e+03
4.711455740009398596e+01,7.899864949020112363e+03
4.835441417378067541e+01,7.899864949020112363e+03
4.959427094746735776e+01,8.054764261745996919e+03
5.083412772115404010e+01,8.209663574471882384e+03
5.207398449484072245e+01,8.209663574471882384e+03
5.331384126852740479e+01,8.209663574471882384e+03
5.455369804221409424e+01,8.364562887197766031e+03
5.579355481590077659e+01,8.519462199923651497e+03
5.703341158958745893e+01,8.519462199923651497e+03
5.827326836327414128e+01,8.519462199923651497e+03
5.951312513696082362e+01,8.519462199923651497e+03
6.075298191064750597e+01,8.519462199923651497e+03
