# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
4.965090504980546271e+00,0.000000000000000000e+00
9.930181009961092542e+00,0.000000000000000000e+00
1.489527151494163881e+01,0.000000000000000000e+00
1.986036201992218508e+01,7.704324638031853283e+02
2.482545252490272958e+01,1.540864927606370657e+03
2.979054302988327763e+01,2.439702802043419979e+03
3.475563353486382567e+01,3.466946087114333750e+03
3.972072403984437017e+01,4.751000193452976418e+03
4.468581454482491466e+01,5.521432657256161292e+03
4.965090504980545916e+01,6.548675942327075063e+03
5.461599555478601076e+01,7.447513816764124385e+03
5.958108605976655525e+01,8.603162512468903515e+03
6.454617656474709975e+01,1.014402744007527326e+04
6.951126706972765135e+01,1.219851401021710080e+04
7.447635757470818874e+01,1.361097352718960792e+04
7.944144807968874034e+01,1.476662222289438614e+04
8.440653858466929194e+01,1.515183845479597767e+04
8.937162908964982933e+01,1.605067632923302699e+04
9.433671959463038093e+01,1.682110879303621186e+04
9.930181009961091831e+01,1.797675748874099008e+04
1.042669006045914699e+02,1.874718995254417678e+04
1.092319911095720215e+02,1.977443323761508873e+04
1.141970816145525589e+02,2.003124405888281763e+04
1.191621721195331105e+02,2.080167652268600432e+04
1.241272626245136621e+02,2.157210898648918737e+04
1.290923531294941995e+02,2.259935227156010296e+04
1.340574436344747369e+02,2.324137932472942339e+04
1.390225341394553027e+02,2.414021719916647271e+04
1.439876246444358401e+02,2.439702802043420161e+04
1.489527151494163775e+02,2.503905507360352203e+04
1.539178056543969433e+02,2.593789294804057135e+04
1.588828961593774807e+02,2.645151459057602915e+04
1.638479866643580181e+02,2.722194705437921584e+04
1.688130771693385839e+02,2.824919033945012779e+04
1.737781676743191213e+02,2.863440657135171932e+04
1.787432581792996587e+02,2.914802821388717712e+04
1.837083486842802245e+02,2.927643362452104338e+04
1.886734391892607619e+02,3.030367690959195534e+04
1.936385296942412992e+02,3.081729855212741313e+04
1.986036201992218366e+02,3.133092019466287093e+04
2.035687107042024024e+02,3.145932560529673356e+04
2.085338012091829398e+02,3.184454183719832508e+04
2.134988917141634772e+02,3.210135265846605398e+04
2.184639822191440430e+02,3.222975806909992025e+04
2.234290727241245804e+02,3.248656889036764915e+04
2.283941632291051178e+02,3.248656889036764915e+04
2.333592537340856836e+02,3.248656889036764915e+04
2.383243442390662210e+02,3.248656889036764915e+04
2.432894347440467868e+02,3.248656889036764915e+04
