# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
3.282629262803508752e+00,0.000000000000000000e+00
6.565258525607017503e+00,0.000000000000000000e+00
9.847887788410526255e+00,3.070539163423833529e+01
1.313051705121403501e+01,3.070539163423833315e+02
1.641314631401754554e+01,6.141078326847666631e+02
1.969577557682105251e+01,1.074688707198341717e+03
2.297840483962455949e+01,1.658091148248870013e+03
2.626103410242807001e+01,2.210788197665160169e+03
2.954366336523158054e+01,2.794190638715688692e+03
3.282629262803509107e+01,3.561825429571646964e+03
3.610892189083859449e+01,4.175933262256413400e+03
3.939155115364210502e+01,4.882157269843894937e+03
4.267418041644561555e+01,5.680497452334091577e+03
4.595680967924911897e+01,6.478837634824289125e+03
4.923943894205262950e+01,7.092945467509055561e+03
5.252206820485614003e+01,8.075517999804682404e+03
5.580469746765965056e+01,9.027385140466070879e+03
5.908732673046316108e+01,9.795019931322029151e+03
6.236995599326666451e+01,1.065477089708070162e+04
6.565258525607018214e+01,1.182157577918175957e+04
6.893521451887367846e+01,1.261991596167195530e+04
7.221784378167718899e+01,1.369460466887029725e+04
7.550047304448069951e+01,1.476929337606863919e+04
7.878310230728421004e+01,1.599750904143817206e+04
8.206573157008772057e+01,1.713360853190499256e+04
8.534836083289123110e+01,1.811618106420061667e+04
8.863099009569474163e+01,1.903734281322776951e+04
9.191361935849823794e+01,2.008132612879187218e+04
9.519624862130174847e+01,2.115601483599021230e+04
9.847887788410525900e+01,2.219999815155431497e+04
1.017615071469087695e+02,2.321327607548418018e+04
1.050441364097122801e+02,2.404232164960861701e+04
1.083267656725157906e+02,2.502489418190424476e+04
1.116093949353193011e+02,2.563900201458900847e+04
1.148920241981228116e+02,2.628381523890801327e+04
1.181746534609263222e+02,2.714356620466668755e+04
1.214572827237298185e+02,2.772696864571721744e+04
1.247399119865333290e+02,2.843319265330469716e+04
1.280225412493368538e+02,2.895518431108674849e+04
1.313051705121403643e+02,2.941576518560032491e+04
1.345877997749438464e+02,2.963070292703999439e+04
1.378704290377473569e+02,2.999916762665085480e+04
1.411530583005508674e+02,3.018339997645628318e+04
1.444356875633543780e+02,3.030622154299323665e+04
1.477183168261578885e+02,3.039833771789595266e+04
1.510009460889613990e+02,3.039833771789595266e+04
1.542835753517649096e+02,3.039833771789595266e+04
1.575662046145684201e+02,3.039833771789595266e+04
1.608488338773719306e+02,3.039833771789595266e+04
