# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
2.220234348158300008e+00,0.000000000000000000e+00
4.440468696316600017e+00,0.000000000000000000e+00
6.660703044474900025e+00,0.000000000000000000e+00
8.880937392633200034e+00,1.127198741556317003e+02
1.110117174079150004e+01,1.127198741556317003e+02
1.332140608894980005e+01,2.254397483112634006e+02
1.554164043710810006e+01,3.381596224668951436e+02
1.776187478526640007e+01,6.763192449337902872e+02
1.998210913342470008e+01,1.014478867400685317e+03
2.220234348158300008e+01,1.803517986490107205e+03
2.442257782974130009e+01,2.254397483112634291e+03
2.664281217789960010e+01,2.930716728046424578e+03
2.886304652605790011e+01,3.494316098824582696e+03
3.108328087421620012e+01,3.945195595447109554e+03
3.330351522237450013e+01,4.396075092069636412e+03
3.552374957053280013e+01,5.297834085314690128e+03
3.774398391869110014e+01,5.861433456092849156e+03
3.996421826684940015e+01,6.537752701026638533e+03
4.218445261500770016e+01,6.988632197649165391e+03
4.440468696316600017e+01,7.439511694271692249e+03
4.662492131132430018e+01,7.777671316738587848e+03
4.884515565948260019e+01,8.566710435828010304e+03
5.106539000764090019e+01,9.243029680761799682e+03
5.328562435579920020e+01,9.693909177384326540e+03
5.550585870395750021e+01,9.919348925695590879e+03
5.772609305211580022e+01,1.059566817062938026e+04
5.994632740027410023e+01,1.172286691218569831e+04
6.216656174843240024e+01,1.194830666049696083e+04
6.438679609659070024e+01,1.228646628296385643e+04
6.660703044474900025e+01,1.296278552789764581e+04
6.882726479290730026e+01,1.307550540205327707e+04
7.104749914106560027e+01,1.363910477283143700e+04
7.326773348922390028e+01,1.454086376607649072e+04
7.548796783738220029e+01,1.510446313685464884e+04
7.770820218554050030e+01,1.555534263347717570e+04
7.992843653369880030e+01,1.611894200425533381e+04
8.214867088185710031e+01,1.690798112334475445e+04
8.436890523001540032e+01,1.780974011658980817e+04
8.658913957817370033e+01,1.826061961321233684e+04
8.880937392633200034e+01,1.837333948736796810e+04
9.102960827449030035e+01,1.871149910983486188e+04
9.324984262264860035e+01,1.882421898399049314e+04
9.547007697080690036e+01,1.904965873230175930e+04
9.769031131896520037e+01,1.961325810307991560e+04
9.991054566712350038e+01,2.006413759970244428e+04
1.021307800152818004e+02,2.051501709632496932e+04
1.043510143634401004e+02,2.074045684463623547e+04
1.065712487115984004e+02,2.107861646710312925e+04
1.087914830597567004e+02,2.141677608957002303e+04
