# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
4.678374555508656663e+00,0.000000000000000000e+00
9.356749111017313325e+00,0.000000000000000000e+00
1.403512366652596910e+01,2.754488671593177855e+02
1.871349822203462665e+01,9.640710350576122210e+02
2.339187277754328420e+01,1.652693202955906600e+03
2.807024733305193820e+01,2.616764238013518934e+03
3.274862188856059930e+01,3.580835273071131269e+03
3.742699644406925330e+01,4.682630741708402638e+03
4.210537099957790730e+01,5.784426210345673098e+03
4.678374555508656840e+01,6.886221678982944468e+03
5.146212011059522240e+01,7.988017147620215837e+03
5.614049466610387640e+01,9.916159217735439597e+03
6.081886922161253750e+01,1.184430128785066518e+04
6.549724377712119860e+01,1.239519902216929950e+04
7.017561833262985260e+01,1.377244335796588894e+04
7.485399288813850660e+01,1.459878995944384224e+04
7.953236744364716060e+01,1.583830986166077309e+04
8.421074199915581460e+01,1.735327863103702111e+04
8.888911655466448281e+01,1.817962523251497259e+04
9.356749111017313680e+01,1.914369626757258447e+04
9.824586566568179080e+01,2.010776730263019999e+04
1.029242402211904448e+02,2.093411390410815147e+04
1.076026147766990988e+02,2.134728720484712903e+04
1.122809893322077528e+02,2.231135823990474091e+04
1.169593638877164210e+02,2.341315370854201319e+04
1.216377384432250750e+02,2.423950031001996467e+04
1.263161129987337290e+02,2.520357134507757655e+04
1.309944875542423972e+02,2.644309124729450559e+04
1.356728621097510370e+02,2.795806001667075543e+04
1.403512366652597052e+02,2.892213105172836731e+04
1.450296112207683450e+02,2.947302878604700163e+04
1.497079857762770132e+02,3.029937538752495675e+04
1.543863603317856814e+02,3.167661972332154619e+04
1.590647348872943212e+02,3.236524189121984091e+04
1.637431094428029894e+02,3.319158849269779603e+04
1.684214839983116292e+02,3.443110839491472143e+04
1.730998585538202974e+02,3.539517942997233331e+04
1.777782331093289656e+02,3.608380159787063167e+04
1.824566076648376054e+02,3.704787263292824355e+04
1.871349822203462736e+02,3.718559706650790031e+04
1.918133567758549134e+02,3.759877036724687787e+04
1.964917313313635816e+02,3.773649480082653463e+04
2.011701058868722498e+02,3.787421923440619867e+04
2.058484804423808896e+02,3.787421923440619867e+04
2.105268549978895578e+02,3.801194366798585543e+04
2.152052295533981976e+02,3.801194366798585543e+04
2.198836041089068658e+02,3.801194366798585543e+04
2.245619786644155056e+02,3.801194366798585543e+04
2.292403532199241738e+02,3.801194366798585543e+04
