# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
1.716836841679283410e+00,0.000000000000000000e+00
3.433673683358566819e+00,1.415403301402892066e+04
5.150510525037850229e+00,1.415403301402892066e+04
6.867347366717133639e+00,1.415403301402892066e+04
8.584184208396417048e+00,1.415403301402892066e+04
1.030102105007570046e+01,1.415403301402892066e+04
1.201785789175498387e+01,1.415403301402892066e+04
1.373469473343426728e+01,1.415403301402892066e+04
1.545153157511355069e+01,1.415403301402892066e+04
1.716836841679283410e+01,1.415403301402892066e+04
1.888520525847211928e+01,1.415403301402892066e+04
2.060204210015140092e+01,1.415403301402892066e+04
2.231887894183068255e+01,1.415403301402892066e+04
2.403571578350996774e+01,1.415403301402892066e+04
2.575255262518925292e+01,1.415403301402892066e+04
2.746938946686853456e+01,1.415403301402892066e+04
2.918622630854781619e+01,1.415403301402892066e+04
3.090306315022710137e+01,1.415403301402892066e+04
3.261989999190638656e+01,1.415403301402892066e+04
3.433673683358566819e+01,1.415403301402892066e+04
3.605357367526494983e+01,1.415403301402892066e+04
3.777041051694423857e+01,1.415403301402892066e+04
3.948724735862352020e+01,1.415403301402892066e+04
4.120408420030280183e+01,1.415403301402892066e+04
4.292092104198208347e+01,1.415403301402892066e+04
4.463775788366136510e+01,1.415403301402892066e+04
4.635459472534065384e+01,1.415403301402892066e+04
4.807143156701993547e+01,1.415403301402892066e+04
4.978826840869921710e+01,1.415403301402892066e+04
5.150510525037850584e+01,1.415403301402892066e+04
5.322194209205778748e+01,1.415403301402892066e+04
5.493877893373706911e+01,1.415403301402892066e+04
5.665561577541635074e+01,1.415403301402892066e+04
5.837245261709563238e+01,1.415403301402892066e+04
6.008928945877492112e+01,1.415403301402892066e+04
6.180612630045420275e+01,1.415403301402892066e+04
6.352296314213348438e+01,1.415403301402892066e+04
6.523979998381277312e+01,1.415403301402892066e+04
6.695663682549205475e+01,1.415403301402892066e+04
6.867347366717133639e+01,1.415403301402892066e+04
7.039031050885061802e+01,1.415403301402892066e+04
7.210714735052989965e+01,1.415403301402892066e+04
7.382398419220918129e+01,1.415403301402892066e+04
7.554082103388847713e+01,1.415403301402892066e+04
7.725765787556775877e+01,1.415403301402892066e+04
7.897449471724704040e+01,1.415403301402892066e+04
8.069133155892632203e+01,1.415403301402892066e+04
8.240816840060560367e+01,1.415403301402892066e+04
8.412500524228488530e+01,1.415403301402892066e+04
