# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
2.438411262179414063e+00,8.134464165207802466e+01
4.876822524358828126e+00,1.626892833041560493e+02
7.315233786538241745e+00,4.880678499124681480e+02
9.753645048717656252e+00,4.880678499124681480e+02
1.219205631089707076e+01,9.761356998249362960e+02
1.463046757307648349e+01,1.464203549737404501e+03
1.706887883525589800e+01,2.033616041301950645e+03
1.950729009743531250e+01,2.928407099474809002e+03
2.194570135961472701e+01,3.416474949387276865e+03
2.438411262179414152e+01,4.229921365908056941e+03
2.682252388397355602e+01,5.450090990689227510e+03
2.926093514615296698e+01,6.182192765557930215e+03
3.169934640833238149e+01,7.239673107034944223e+03
3.413775767051179599e+01,7.646396315295334716e+03
3.657616893269121050e+01,8.459842731816113883e+03
3.901458019487062501e+01,9.191944506684816588e+03
4.145299145705003951e+01,9.598667714945206171e+03
4.389140271922945402e+01,1.016808020650975232e+04
4.632981398140886853e+01,1.049345877311806544e+04
4.876822524358828304e+01,1.065614805642222200e+04
5.120663650576769754e+01,1.106287126468261158e+04
5.364504776794711205e+01,1.146959447294300116e+04
5.608345903012652656e+01,1.228304088946378215e+04
5.852187029230593396e+01,1.236438553111586043e+04
6.096028155448534847e+01,1.244573017276793871e+04
6.339869281666476297e+01,1.268976409772417173e+04
6.583710407884417748e+01,1.293379802268040658e+04
6.827551534102359199e+01,1.317783194763663960e+04
7.071392660320300649e+01,1.350321051424495272e+04
7.315233786538242100e+01,1.382858908085326402e+04
7.559074912756183551e+01,1.399127836415742058e+04
7.802916038974125001e+01,1.415396764746157714e+04
8.046757165192066452e+01,1.415396764746157714e+04
8.290598291410007903e+01,1.431665693076573189e+04
8.534439417627949354e+01,1.472338013902612329e+04
8.778280543845890804e+01,1.488606942233027803e+04
9.022121670063832255e+01,1.496741406398235631e+04
9.265962796281773706e+01,1.513010334728651287e+04
9.509803922499715156e+01,1.529279263059066943e+04
9.753645048717656607e+01,1.569951583885105902e+04
9.997486174935598058e+01,1.578086048050313730e+04
1.024132730115353951e+02,1.626892833041560516e+04
1.048516842737148096e+02,1.651296225537184000e+04
1.072900955358942241e+02,1.691968546363222777e+04
1.097285067980736386e+02,1.700103010528430605e+04
1.121669180602530531e+02,1.732640867189261917e+04
1.146053293224324676e+02,1.757044259684885401e+04
1.170437405846118679e+02,1.797716580510924541e+04
1.194821518467912966e+02,1.838388901336963318e+04
