# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
2.537291618765818324e+00,5.407304210762308117e+01
5.074583237531636648e+00,1.081460842152461623e+02
7.611874856297454528e+00,1.081460842152461623e+02
1.014916647506327330e+01,1.622191263228692435e+02
1.268645809382909206e+01,1.622191263228692435e+02
1.522374971259490906e+01,7.570225895067231932e+02
1.776104133136072960e+01,8.651686737219692986e+02
2.029833295012654659e+01,1.135533884260084733e+03
2.283562456889236358e+01,1.405899094798200167e+03
2.537291618765818413e+01,1.784410389551561821e+03
2.791020780642400112e+01,2.487359936950661904e+03
3.044749942518981811e+01,2.811798189596400334e+03
3.298479104395563866e+01,3.244382526457384756e+03
3.552208266272145920e+01,3.622893821210746410e+03
3.805937428148727264e+01,4.001405115964108063e+03
4.059666590025309318e+01,4.163624242286977278e+03
4.313395751901891373e+01,4.650281621255585378e+03
4.567124913778472717e+01,5.569523337085177445e+03
4.820854075655054771e+01,6.110253758161408769e+03
5.074583237531636826e+01,6.488765052914769512e+03
5.328312399408218170e+01,7.083568516098624059e+03
5.582041561284800224e+01,7.624298937174854473e+03
5.835770723161382278e+01,8.867978905650184970e+03
6.089499885037963622e+01,9.516855410941661830e+03
6.343229046914545677e+01,1.011165887412551638e+04
6.596958208791127731e+01,1.065238929520174679e+04
6.850687370667709786e+01,1.119311971627797720e+04
7.104416532544291840e+01,1.189606926367707820e+04
7.358145694420872474e+01,1.270716489529142382e+04
7.611874856297454528e+01,1.319382227426003192e+04
7.865604018174036582e+01,1.416713703219724812e+04
8.119333180050618637e+01,1.476194049538110085e+04
8.373062341927200691e+01,1.535674395856495539e+04
8.626791503803782746e+01,1.573525525331831705e+04
8.880520665680364800e+01,1.627598567439454746e+04
9.134249827556945434e+01,1.670857001125553143e+04
9.387978989433527488e+01,1.730337347443938779e+04
9.641708151310109542e+01,1.751966564286987705e+04
9.895437313186691597e+01,1.773595781130036994e+04
1.014916647506327365e+02,1.795224997973086283e+04
1.040289563693985571e+02,1.822261519026897804e+04
1.065662479881643634e+02,1.838483431659184862e+04
1.091035396069301839e+02,1.860112648502234151e+04
1.116408312256960045e+02,1.881741865345283441e+04
1.141781228444618250e+02,1.897963777977570135e+04
1.167154144632276456e+02,1.897963777977570135e+04
1.192527060819934661e+02,1.897963777977570135e+04
1.217899977007592724e+02,1.897963777977570135e+04
1.243272893195251072e+02,1.897963777977570135e+04
