# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
2.108315276663265792e+00,3.311373597281865386e+02
4.216630553326531583e+00,3.311373597281865386e+02
6.324945829989797375e+00,3.311373597281865386e+02
8.433261106653063166e+00,3.311373597281865386e+02
1.054157638331632896e+01,3.311373597281865386e+02
1.264989165997959475e+01,3.311373597281865386e+02
1.475820693664286054e+01,6.622747194563730773e+02
1.686652221330612633e+01,6.622747194563730773e+02
1.897483748996939212e+01,1.324549438912746155e+03
2.108315276663265792e+01,1.324549438912746155e+03
2.319146804329592371e+01,1.986824158369119232e+03
2.529978331995918950e+01,2.649098877825492309e+03
2.740809859662245529e+01,2.980236237553679075e+03
2.951641387328572108e+01,2.980236237553679075e+03
3.162472914994898687e+01,2.980236237553679075e+03
3.373304442661225266e+01,2.980236237553679075e+03
3.584135970327551490e+01,2.980236237553679075e+03
3.794967497993878425e+01,3.973648316738238464e+03
4.005799025660205359e+01,4.635923036194611996e+03
4.216630553326531583e+01,4.635923036194611996e+03
4.427462080992857807e+01,4.635923036194611996e+03
4.638293608659184741e+01,4.635923036194611996e+03
4.849125136325511676e+01,5.298197755650984618e+03
5.059956663991837900e+01,5.298197755650984618e+03
5.270788191658164124e+01,5.298197755650984618e+03
5.481619719324491058e+01,5.629335115379170929e+03
5.692451246990817992e+01,5.960472475107358150e+03
5.903282774657144216e+01,6.953884554291917084e+03
6.114114302323470440e+01,7.285021914020104305e+03
6.324945829989797375e+01,7.616159273748290616e+03
6.535777357656124309e+01,8.609571352932849550e+03
6.746608885322450533e+01,8.609571352932849550e+03
6.957440412988776757e+01,8.609571352932849550e+03
7.168271940655102981e+01,8.609571352932849550e+03
7.379103468321430626e+01,8.940708712661036770e+03
7.589934995987756849e+01,8.940708712661036770e+03
7.800766523654083073e+01,9.602983432117409393e+03
8.011598051320410718e+01,1.026525815157378383e+04
8.222429578986736942e+01,1.026525815157378383e+04
8.433261106653063166e+01,1.092753287103015646e+04
8.644092634319389390e+01,1.092753287103015646e+04
8.854924161985715614e+01,1.158980759048652908e+04
9.065755689652043259e+01,1.158980759048652908e+04
9.276587217318369483e+01,1.158980759048652908e+04
9.487418744984695707e+01,1.192094495021471630e+04
9.698250272651023352e+01,1.192094495021471630e+04
9.909081800317349575e+01,1.192094495021471630e+04
1.011991332798367580e+02,1.192094495021471630e+04
1.033074485565000344e+02,1.192094495021471630e+04
