# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
3.762854443523217185e+00,0.000000000000000000e+00
7.525708887046434370e+00,9.848270806540317324e+01
1.128856333056965155e+01,2.954481241962095055e+02
1.505141777409286874e+01,6.893789564578222553e+02
1.881427221761608592e+01,1.231033850817539815e+03
2.257712666113930311e+01,1.821930099209958826e+03
2.633998110466252029e+01,2.314343639536974479e+03
3.010283554818573748e+01,3.200688012125603109e+03
3.386568999170895466e+01,3.988549676648828608e+03
3.762854443523217185e+01,5.022618111335562389e+03
4.139139887875538903e+01,5.711997067793384304e+03
4.515425332227860622e+01,6.549100086349310914e+03
4.891710776580182340e+01,7.287720396839835303e+03
5.267996220932504059e+01,8.075582061363060348e+03
5.644281665284825777e+01,8.961926433951688523e+03
6.020567109637147496e+01,9.799029452507616952e+03
6.396852553989469214e+01,1.083309788719434982e+04
6.773137998341790933e+01,1.171944225978297800e+04
7.149423442694111941e+01,1.275351069446971087e+04
7.525708887046434370e+01,1.423075131545075965e+04
7.901994331398756799e+01,1.526481975013749252e+04
8.278279775751077807e+01,1.679130172515124286e+04
8.654565220103398815e+01,1.772688745177257078e+04
9.030850664455721244e+01,1.915488671872091800e+04
9.407136108808043673e+01,1.979502432114604017e+04
9.783421553160364681e+01,2.043516192357115870e+04
1.015970699751268569e+02,2.107529952599628086e+04
1.053599244186500812e+02,2.156771306632329652e+04
1.091227788621733055e+02,2.210936796068301192e+04
1.128856333056965155e+02,2.235557473084652156e+04
1.166484877492197256e+02,2.289722962520624060e+04
1.204113421927429499e+02,2.304495368730434348e+04
1.241741966362661742e+02,2.334040181150055287e+04
1.279370510797893843e+02,2.368509128972946564e+04
1.316999055233125944e+02,2.417750483005648130e+04
1.354627599668358187e+02,2.462067701635079356e+04
1.392256144103590429e+02,2.481764243248159983e+04
1.429884688538822388e+02,2.501460784861240609e+04
1.467513232974054631e+02,2.526081461877591573e+04
1.505141777409286874e+02,2.545778003490672199e+04
1.542770321844519117e+02,2.560550409700482487e+04
1.580398866279751360e+02,2.565474545103752826e+04
1.618027410714983318e+02,2.590095222120103426e+04
1.655655955150215561e+02,2.595019357523373765e+04
1.693284499585447804e+02,2.599943492926643739e+04
1.730913044020679763e+02,2.599943492926643739e+04
1.768541588455912006e+02,2.599943492926643739e+04
1.806170132891144249e+02,2.599943492926643739e+04
1.843798677326376492e+02,2.599943492926643739e+04
