# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
2.062432006663121431e+00,0.000000000000000000e+00
4.124864013326242862e+00,2.042591100568487263e+02
6.187296019989364737e+00,4.766045901326470471e+02
8.249728026652485724e+00,6.808637001894957166e+02
1.031216003331560671e+01,7.489500702084453678e+02
1.237459203997872947e+01,7.489500702084453678e+02
1.443702404664185046e+01,7.489500702084453678e+02
1.649945605330497145e+01,8.170364402273949054e+02
1.856188805996809421e+01,8.851228102463445566e+02
2.062432006663121342e+01,1.157468290322142821e+03
2.268675207329433618e+01,1.565986510435840273e+03
2.474918407995745895e+01,2.042591100568487263e+03
2.681161608662057816e+01,2.655368430739033556e+03
2.887404809328370092e+01,3.063886650852730781e+03
3.093648009994682013e+01,3.472404870966428462e+03
3.299891210660994290e+01,3.949009461099075452e+03
3.506134411327306566e+01,4.017095831118025217e+03
3.712377611993618842e+01,4.766045901326470812e+03
3.918620812659930408e+01,5.242650491459117802e+03
4.124864013326242684e+01,5.719255081591764792e+03
4.331107213992554961e+01,6.127773301705461563e+03
4.537350414658867237e+01,7.217155222008655073e+03
4.743593615325179513e+01,7.625673442122352753e+03
4.949836815991491790e+01,7.761846182160251374e+03
5.156080016657803355e+01,8.034191662236050433e+03
5.362323217324115632e+01,8.646968992406596954e+03
5.568566417990427908e+01,9.327832692596091874e+03
5.774809618656740184e+01,1.014486913282348723e+04
5.981052819323052461e+01,1.055338735293718491e+04
6.187296019989364027e+01,1.096190557305088259e+04
6.393539220655676303e+01,1.157468290322142821e+04
6.599782421321988579e+01,1.205128749335407520e+04
6.806025621988300145e+01,1.245980571346777288e+04
7.012268822654613132e+01,1.293641030360041987e+04
7.218512023320924698e+01,1.341301489373306686e+04
7.424755223987237684e+01,1.388961948386571385e+04
7.630998424653549250e+01,1.436622407399836084e+04
7.837241625319860816e+01,1.497900140416890645e+04
8.043484825986173803e+01,1.545560599430155344e+04
8.249728026652485369e+01,1.606838332447210087e+04
8.455971227318798356e+01,1.647690154458579855e+04
8.662214427985109921e+01,1.688541976469949441e+04
8.868457628651421487e+01,1.688541976469949441e+04
9.074700829317734474e+01,1.722585161479424278e+04
9.280944029984046040e+01,1.790671531498373952e+04
9.487187230650359027e+01,1.845140627513533400e+04
9.693430431316670592e+01,1.913226997532483074e+04
9.899673631982983579e+01,1.974504730549537635e+04
1.010591683264929515e+02,1.974504730549537635e+04
