# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
1.461328556321909922e+01,6.355824206512111232e+02
2.922657112643819843e+01,2.593176276256941492e+03
4.383985668965729587e+01,5.694818489034851154e+03
5.845314225287639687e+01,9.838815871680748387e+03
7.306642781609549786e+01,1.591498381310632612e+04
8.767971337931459175e+01,2.224538472279238704e+04
1.022929989425336998e+02,2.771139354039280443e+04
1.169062845057527937e+02,3.350790521673185140e+04
1.315195700689718876e+02,3.866883447241968679e+04
1.461328556321909957e+02,4.423653647732429090e+04
1.607461411954101038e+02,4.858392023457857431e+04
1.753594267586291835e+02,5.321096025691939576e+04
1.899727123218482916e+02,5.806680995069464552e+04
2.045859978850673997e+02,6.205826755238425540e+04
2.191992834482864794e+02,6.627853482550829358e+04
2.338125690115055875e+02,7.042253220815419627e+04
2.484258545747246956e+02,7.436314321619170369e+04
2.630391401379437752e+02,7.766817180357799225e+04
2.776524257011628833e+02,8.099862368779034296e+04
2.922657112643819914e+02,8.425280568152455089e+04
3.068789968276010995e+02,8.735444789430245874e+04
3.214922823908202076e+02,9.017643384199382854e+04
3.361055679540392589e+02,9.315095957064149843e+04
3.507188535172583670e+02,9.592209892468077305e+04
3.653321390804774751e+02,9.828646552950328623e+04
3.799454246436965832e+02,1.002440593851090089e+05
3.945587102069156913e+02,1.022779231311928888e+05
4.091719957701347994e+02,1.044643266582330543e+05
4.237852813333538506e+02,1.062693807328824914e+05
4.383985668965729587e+02,1.078710484329235478e+05
4.530118524597920668e+02,1.092439064615301613e+05
4.676251380230111749e+02,1.105150713028325845e+05
4.822384235862302830e+02,1.114303099885703268e+05
4.968517091494493911e+02,1.121930088933517836e+05
5.114649947126684992e+02,1.128540146108290501e+05
5.260782802758875505e+02,1.134895970314802544e+05
5.406915658391067154e+02,1.142522959362617112e+05
5.553048514023257667e+02,1.145573754981742823e+05
5.699181369655448179e+02,1.148878783569129155e+05
5.845314225287639829e+02,1.152183812156515487e+05
5.991447080919830341e+02,1.153709209966078342e+05
6.137579936552021991e+02,1.156251539648683247e+05
6.283712792184212503e+02,1.157014238553464675e+05
6.429845647816404153e+02,1.158031170426506578e+05
6.575978503448594665e+02,1.159302335267809103e+05
6.722111359080785178e+02,1.159302335267809103e+05
6.868244214712976827e+02,1.159302335267809103e+05
7.014377070345167340e+02,1.159302335267809103e+05
7.160509925977358989e+02,1.159302335267809103e+05
