# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
6.624506937308114907e+00,2.054592884943084243e+02
1.324901387461622981e+01,5.136482212357710750e+02
1.987352081192434383e+01,1.438215019460159056e+03
2.649802774923245963e+01,3.081889327414626223e+03
3.312253468654057542e+01,4.006456125639014317e+03
3.974704162384868766e+01,5.187847034481287665e+03
4.637154856115680701e+01,6.985615808806486712e+03
5.299605549846491925e+01,8.115641895525182917e+03
5.962056243577303150e+01,1.047842371320972961e+04
6.624506937308115084e+01,1.201936837691704386e+04
7.286957631038926309e+01,1.376577232911866486e+04
7.949408324769737533e+01,1.546081145919670962e+04
8.611859018500548757e+01,1.736130987776906113e+04
9.274309712231361402e+01,1.843997114236418201e+04
9.936760405962172626e+01,1.926180829634141628e+04
1.059921109969298385e+02,2.018637509456580301e+04
1.126166179342379507e+02,2.095684742641945923e+04
1.192411248715460630e+02,2.193277904676742401e+04
1.258656318088541894e+02,2.260052173437392776e+04
1.324901387461623017e+02,2.326826442198042787e+04
1.391146456834703997e+02,2.403873675383408772e+04
1.457391526207785262e+02,2.506603319630562692e+04
1.523636595580866526e+02,2.563104623966497820e+04
1.589881664953947507e+02,2.640151857151863442e+04
1.656126734327028771e+02,2.722335572549586504e+04
1.722371803700109751e+02,2.763427430248448218e+04
1.788616873073191016e+02,2.835338181221456398e+04
1.854861942446272280e+02,2.902112449982106409e+04
1.921107011819353261e+02,2.994569129804545446e+04
1.987352081192434525e+02,3.071616362989911067e+04
2.053597150565515506e+02,3.158936560599991935e+04
2.119842219938596770e+02,3.256529722634788413e+04
2.186087289311678035e+02,3.359259366881942697e+04
2.252332358684759015e+02,3.400351224580804410e+04
2.318577428057840280e+02,3.497944386615601252e+04
2.384822497430921260e+02,3.574991619800966873e+04
2.451067566804002524e+02,3.652038852986332495e+04
2.517312636177083789e+02,3.744495532808770804e+04
2.583557705550164769e+02,3.775314426082917635e+04
2.649802774923246034e+02,3.852361659268283256e+04
2.716047844296327298e+02,3.913999445816575462e+04
2.782292913669407994e+02,3.955091303515437176e+04
2.848537983042489259e+02,3.975637232364868396e+04
2.914783052415570523e+02,3.985910196789583279e+04
2.981028121788651788e+02,4.006456125639014499e+04
3.047273191161733052e+02,4.006456125639014499e+04
3.113518260534813749e+02,4.006456125639014499e+04
3.179763329907895013e+02,4.006456125639014499e+04
3.246008399280976278e+02,4.006456125639014499e+04
