# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
4.025941258710868276e+00,0.000000000000000000e+00
8.051882517421736551e+00,0.000000000000000000e+00
1.207782377613260394e+01,1.585560519514186808e+02
1.610376503484347310e+01,4.756681558542559856e+02
2.012970629355434227e+01,1.189170389635640049e+03
2.415564755226520788e+01,1.506282493538477411e+03
2.818158881097607704e+01,2.140506701344152134e+03
3.220753006968694621e+01,3.012564987076954822e+03
3.623347132839781182e+01,3.488233142931210750e+03
4.025941258710868453e+01,4.756681558542560197e+03
4.428535384581955014e+01,5.866573922202490394e+03
4.831129510453041576e+01,6.580076155983874742e+03
5.233723636324128847e+01,7.372856415740968259e+03
5.636317762195215408e+01,8.403470753425190196e+03
6.038911888066302680e+01,9.434085091109411223e+03
6.441506013937389241e+01,1.062325548074505059e+04
6.844100139808476513e+01,1.220881600025923763e+04
7.246694265679562363e+01,1.363582046782200450e+04
7.649288391550649635e+01,1.506282493538477320e+04
8.051882517421736907e+01,1.641055137697183090e+04
8.454476643292822757e+01,1.807538992246172711e+04
8.857070769163910029e+01,1.950239439002449581e+04
9.259664895034997301e+01,2.116723293551439201e+04
9.662259020906083151e+01,2.243568135112574237e+04
1.006485314677717042e+02,2.362485174076137992e+04
1.046744727264825769e+02,2.489330015637273027e+04
1.087004139851934497e+02,2.576535844210553478e+04
1.127263552439043082e+02,2.663741672783833565e+04
1.167522965026151809e+02,2.750947501357114015e+04
1.207782377613260536e+02,2.798514316942539517e+04
1.248041790200369121e+02,2.893647948113390521e+04
1.288301202787477848e+02,2.941214763698816387e+04
1.328560615374586575e+02,3.012564987076954640e+04
1.368820027961695303e+02,3.020492789674525557e+04
1.409079440548804030e+02,3.044276197467238308e+04
1.449338853135912473e+02,3.091843013052664173e+04
1.489598265723021200e+02,3.123554223442947841e+04
1.529857678310129927e+02,3.139409828638089675e+04
1.570117090897238654e+02,3.163193236430802426e+04
1.610376503484347381e+02,3.179048841625944260e+04
1.650635916071456109e+02,3.186976644223515177e+04
1.690895328658564551e+02,3.186976644223515177e+04
1.731154741245673279e+02,3.194904446821086094e+04
1.771414153832782006e+02,3.210760052016227928e+04
1.811673566419890733e+02,3.218687854613798845e+04
1.851932979006999460e+02,3.218687854613798845e+04
1.892192391594108187e+02,3.218687854613798845e+04
1.932451804181216630e+02,3.218687854613798845e+04
1.972711216768325357e+02,3.218687854613798845e+04
