# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
5.559002448921603445e+00,0.000000000000000000e+00
1.111800489784320689e+01,0.000000000000000000e+00
1.667700734676481034e+01,4.181471109333890581e+02
2.223600979568641378e+01,1.254441332800167174e+03
2.779501224460801723e+01,2.257994399040300777e+03
3.335401469352962067e+01,3.094288620907079348e+03
3.891301714245122412e+01,4.265100531520568438e+03
4.447201959137282756e+01,5.854059553067447268e+03
5.003102204029443101e+01,7.443018574614325189e+03
5.559002448921603445e+01,8.530201063041136877e+03
6.114902693813763790e+01,1.003553066240133739e+04
6.670802938705924134e+01,1.212626621706828337e+04
7.226703183598084479e+01,1.421700177173522934e+04
7.782603428490244823e+01,1.580596079328210726e+04
8.338503673382405168e+01,1.848210230325579687e+04
8.894403918274565513e+01,2.032194959136271063e+04
9.450304163166725857e+01,2.199453803509626596e+04
1.000620440805888620e+02,2.383438532320317609e+04
1.056210465295104655e+02,2.525608550037669920e+04
1.111800489784320689e+02,2.692867394411025452e+04
1.167390514273536724e+02,2.801585643253706803e+04
1.222980538762752758e+02,2.918666834315055894e+04
1.278570563251968792e+02,3.010659198720401400e+04
1.334160587741184827e+02,3.111014505344414647e+04
1.389750612230400861e+02,3.203006869749760153e+04
1.445340636719616896e+02,3.294999234155105660e+04
1.500930661208832930e+02,3.370265714123116049e+04
1.556520685698048965e+02,3.504072789621800621e+04
1.612110710187264999e+02,3.562613385152474802e+04
1.667700734676481034e+02,3.671331633995156153e+04
1.723290759165697068e+02,3.738235171744498075e+04
1.778880783654913103e+02,3.746598113963165815e+04
1.834470808144129137e+02,3.855316362805847166e+04
1.890060832633345171e+02,3.947308727211193036e+04
1.945650857122561206e+02,3.964034611648528517e+04
2.001240881611777240e+02,4.005849322741867218e+04
2.056830906100993275e+02,4.064389918272542127e+04
2.112420930590209309e+02,4.089478744928545348e+04
2.168010955079425344e+02,4.106204629365880828e+04
2.223600979568641378e+02,4.122930513803216309e+04
2.279191004057857413e+02,4.131293456021884049e+04
2.334781028547073447e+02,4.139656398240551789e+04
2.390371053036289481e+02,4.139656398240551789e+04
2.445961077525505516e+02,4.139656398240551789e+04
2.501551102014721550e+02,4.148019340459219529e+04
2.557141126503937585e+02,4.148019340459219529e+04
2.612731150993153619e+02,4.148019340459219529e+04
2.668321175482369654e+02,4.148019340459219529e+04
2.723911199971585688e+02,4.148019340459219529e+04
