event-id,visible,timestamp,location-long,location-lat,argos:lc,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
12049526611,true,2009-08-31 15:46:00.000,-86.864,69.696,"B","argos-doppler-shift","Balaena mysticetus","39226","39226","Bowhead whale Admiralty Inlet"
12049526612,true,2009-08-31 17:30:00.000,-86.515,69.659,"A","argos-doppler-shift","Balaena mysticetus","39226","39226","Bowhead whale Admiralty Inlet"
12049526613,true,2009-09-01 11:29:00.000,-84.739,69.92,"B","argos-doppler-shift","Balaena mysticetus","39226","39226","Bowhead whale Admiralty Inlet"
12049526614,true,2009-09-01 15:10:00.000,-85.499,69.983,"B","argos-doppler-shift","Balaena mysticetus","39226","39226","Bowhead whale Admiralty Inlet"
12049526615,true,2009-09-01 19:46:00.000,-84.794,70.051,"B","argos-doppler-shift","Balaena mysticetus","39226","39226","Bowhead whale Admiralty Inlet"
12049526616,true,2009-09-01 21:01:00.000,-84.039,70.079,"B","argos-doppler-shift","Balaena mysticetus","39226","39226","Bowhead whale Admiralty Inlet"
12049526617,true,2009-08-18 01:20:00.000,-85.77,71.947,"0","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526618,true,2009-08-18 01:35:00.000,-92.447,70.773,"0","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526619,true,2009-08-18 03:00:00.000,-86.171,71.933,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526620,true,2009-08-18 03:21:00.000,-86.528,72.032,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526621,true,2009-08-18 06:24:00.000,-86.319,71.937,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526622,true,2009-08-18 08:43:00.000,-86.114,71.928,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526623,true,2009-08-18 10:24:00.000,-86.036,71.891,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526624,true,2009-08-18 10:26:00.000,-85.861,71.918,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526625,true,2009-08-19 05:30:00.000,-86.124,72.341,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526626,true,2009-08-19 07:17:00.000,-86.315,72.362,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526627,true,2009-08-19 07:25:00.000,-86.209,72.411,"1","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526628,true,2009-08-19 13:19:00.000,-86.542,72.635,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526629,true,2009-08-19 13:36:00.000,-86.629,72.61,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526630,true,2009-08-19 15:48:00.000,-86.556,72.646,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526631,true,2009-08-19 21:14:00.000,-86.651,72.826,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526632,true,2009-08-19 23:15:00.000,-86.6,72.927,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526633,true,2009-08-20 03:50:00.000,-86.247,73.156,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526634,true,2009-08-20 05:30:00.000,-86.109,73.289,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526635,true,2009-08-20 11:46:00.000,-85.149,73.547,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526636,true,2009-08-20 13:55:00.000,-85.035,73.645,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526637,true,2009-08-20 15:07:00.000,-84.667,73.642,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526638,true,2009-08-20 15:32:00.000,-84.666,73.763,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526639,true,2009-08-20 17:30:00.000,-85.834,73.942,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526640,true,2009-08-21 03:57:00.000,-86.663,73.784,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526641,true,2009-08-21 05:10:00.000,-87.153,73.788,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526642,true,2009-08-21 07:00:00.000,-87.491,73.743,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526643,true,2009-08-21 11:28:00.000,-89.211,73.493,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526644,true,2009-08-21 13:48:00.000,-88.574,73.477,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526645,true,2009-08-21 15:17:00.000,-88.799,73.303,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526646,true,2009-08-21 15:29:00.000,-88.869,73.382,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526647,true,2009-08-21 17:06:00.000,-88.809,73.329,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526648,true,2009-08-22 01:52:00.000,-89.505,72.806,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526649,true,2009-08-22 03:31:00.000,-89.739,72.705,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526650,true,2009-08-22 09:36:00.000,-90.432,72.394,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526651,true,2009-08-22 11:22:00.000,-89.806,72.331,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526652,true,2009-08-22 13:04:00.000,-89.495,72.093,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526653,true,2009-08-22 13:24:00.000,-90.263,72.244,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526654,true,2009-08-22 13:35:00.000,-89.879,72.074,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526655,true,2009-08-23 01:02:00.000,-90.739,71.371,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526656,true,2009-08-23 01:30:00.000,-89.937,71.538,"0","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526657,true,2009-08-24 05:39:00.000,-91.552,70.963,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526658,true,2009-08-24 09:53:00.000,-90.798,70.765,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526659,true,2009-08-24 17:41:00.000,-92.956,71.248,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526660,true,2009-08-24 19:45:00.000,-91.724,72.021,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526661,true,2009-08-24 21:43:00.000,-92.718,71.081,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526662,true,2009-08-25 09:22:00.000,-91.832,71.115,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526663,true,2009-08-25 11:18:00.000,-92.434,71.128,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526664,true,2009-08-25 17:30:00.000,-92.431,71.131,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526665,true,2009-08-25 17:52:00.000,-91.985,71.086,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526666,true,2009-08-25 19:01:00.000,-90.534,70.93,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526667,true,2009-08-25 19:08:00.000,-92.318,71.125,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526668,true,2009-08-25 19:16:00.000,-92.328,71.06,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526669,true,2009-08-25 19:49:00.000,-93.781,71.228,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526670,true,2009-08-26 03:47:00.000,-92.525,71.144,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526671,true,2009-08-26 05:29:00.000,-92.726,71.138,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526672,true,2009-08-26 11:07:00.000,-92.51,71.11,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526673,true,2009-08-26 13:29:00.000,-92.542,71.088,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526674,true,2009-08-26 17:18:00.000,-92.538,71.148,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526675,true,2009-08-26 21:09:00.000,-91.723,70.791,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526676,true,2009-08-26 21:18:00.000,-92.429,71.004,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526677,true,2009-08-26 21:47:00.000,-92.629,70.776,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526678,true,2009-08-27 01:35:00.000,-92.011,70.764,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526679,true,2009-08-27 05:57:00.000,-92.106,70.712,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526680,true,2009-08-27 07:34:00.000,-92.149,70.7,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526681,true,2009-08-27 09:11:00.000,-93.484,70.701,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526682,true,2009-08-27 15:11:00.000,-91.749,70.639,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526683,true,2009-08-27 15:23:00.000,-91.867,70.53,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526684,true,2009-08-27 15:35:00.000,-91.671,70.525,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526685,true,2009-08-27 15:55:00.000,-92.008,70.541,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526686,true,2009-08-27 17:06:00.000,-91.868,70.555,"1","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526687,true,2009-08-27 17:11:00.000,-92.089,70.557,"0","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526688,true,2009-08-27 17:37:00.000,-91.623,70.556,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526689,true,2009-08-27 17:44:00.000,-91.457,70.585,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526690,true,2009-08-27 19:16:00.000,-91.74,70.486,"1","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526691,true,2009-08-27 19:49:00.000,-91.601,70.478,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526692,true,2009-08-27 21:05:00.000,-91.572,70.431,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526693,true,2009-08-28 21:23:00.000,-91.92,70.017,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526694,true,2009-08-28 21:58:00.000,-91.966,69.817,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526695,true,2009-08-31 21:36:00.000,-91.416,70.102,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526696,true,2009-09-01 05:09:00.000,-91.216,70.309,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526697,true,2009-09-01 09:55:00.000,-91.193,70.351,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526698,true,2009-09-02 01:24:00.000,-91.299,70.381,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526699,true,2009-09-02 03:53:00.000,-91.409,70.359,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526700,true,2009-09-02 23:19:00.000,-91.592,70.348,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526701,true,2009-09-03 01:07:00.000,-91.268,70.35,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526702,true,2009-09-03 17:24:00.000,-91.136,70.287,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526703,true,2009-09-04 05:47:00.000,-91.249,70.385,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526704,true,2009-09-04 19:29:00.000,-91.072,70.287,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526705,true,2009-09-04 21:22:00.000,-90.936,70.3,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526706,true,2009-09-04 23:38:00.000,-90.873,70.31,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526707,true,2009-09-05 07:50:00.000,-90.608,70.278,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526708,true,2009-09-05 15:49:00.000,-90.682,70.303,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526709,true,2009-09-05 19:40:00.000,-90.794,70.328,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526710,true,2009-09-06 13:40:00.000,-89.985,70.142,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526711,true,2009-09-06 17:39:00.000,-90.114,70.164,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526712,true,2009-09-06 23:44:00.000,-90.194,69.872,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526713,true,2009-09-07 01:11:00.000,-90.01,70.097,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526714,true,2009-09-07 03:06:00.000,-88.533,69.785,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526715,true,2009-09-07 03:30:00.000,-90.71,69.983,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526716,true,2009-09-07 07:30:00.000,-90.754,70.11,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526717,true,2009-09-07 09:08:00.000,-89.958,69.968,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526718,true,2009-09-07 15:35:00.000,-90.223,69.86,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526719,true,2009-09-07 15:48:00.000,-90.177,69.861,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526720,true,2009-09-09 17:51:00.000,-89.935,69.867,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526721,true,2009-09-10 03:44:00.000,-89.434,69.886,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526722,true,2009-09-10 11:53:00.000,-90.052,70.145,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526723,true,2009-09-11 15:04:00.000,-89.857,70.226,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526724,true,2009-09-12 01:35:00.000,-91.513,69.925,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526725,true,2009-09-12 01:50:00.000,-89.747,70.176,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526726,true,2009-09-12 03:17:00.000,-89.932,70.115,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526727,true,2009-09-12 23:14:00.000,-91.584,69.454,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526728,true,2009-09-13 11:25:00.000,-90.544,70.186,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526729,true,2009-09-13 11:57:00.000,-90.579,70.27,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526730,true,2009-09-13 13:06:00.000,-90.516,70.141,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526731,true,2009-09-13 21:36:00.000,-90.766,70.202,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526732,true,2009-09-14 01:01:00.000,-90.519,70.012,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526733,true,2009-09-14 09:30:00.000,-92.463,70.486,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526734,true,2009-09-14 15:55:00.000,-91.361,70.006,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526735,true,2009-09-14 17:50:00.000,-90.375,70.021,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526736,true,2009-09-15 03:32:00.000,-90.32,70.079,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526737,true,2009-09-15 05:31:00.000,-90.805,69.945,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526738,true,2009-09-15 15:36:00.000,-91.347,70.035,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526739,true,2009-09-15 19:08:00.000,-91.547,70.052,"0","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526740,true,2009-09-15 19:08:00.000,-89.933,70.329,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526741,true,2009-09-15 21:39:00.000,-91.353,70.12,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526742,true,2009-09-16 01:38:00.000,-93.219,69.484,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526743,true,2009-09-16 07:34:00.000,-92.078,70.07,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526744,true,2009-09-16 11:28:00.000,-91.636,70.058,"0","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526745,true,2009-09-16 15:18:00.000,-91.41,70.136,"0","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526746,true,2009-09-16 17:27:00.000,-88.781,70.344,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526747,true,2009-09-17 15:40:00.000,-91.409,70.151,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526748,true,2009-09-18 01:06:00.000,-90.917,70.002,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526749,true,2009-09-18 11:23:00.000,-90.459,70.022,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526750,true,2009-09-20 01:54:00.000,-88.109,70.044,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526751,true,2009-09-20 11:49:00.000,-90.277,69.777,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526752,true,2009-09-20 13:54:00.000,-90.209,69.579,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526753,true,2009-09-20 17:09:00.000,-91.748,69.875,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526754,true,2009-09-20 23:44:00.000,-89.294,69.466,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526755,true,2009-09-22 09:55:00.000,-88.048,69.126,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526756,true,2009-09-23 17:53:00.000,-89.845,69.525,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526757,true,2009-09-24 03:36:00.000,-90.048,69.609,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526758,true,2009-09-24 13:18:00.000,-91.574,70.02,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526759,true,2009-09-24 21:19:00.000,-90.213,69.765,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526760,true,2009-09-27 17:14:00.000,-91.961,70.039,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526761,true,2009-09-27 17:42:00.000,-91.244,69.891,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526762,true,2009-09-27 19:21:00.000,-91.355,69.991,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526763,true,2009-09-27 21:08:00.000,-91.282,69.891,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526764,true,2009-09-28 05:46:00.000,-90.554,70.114,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526765,true,2009-09-28 23:59:00.000,-90.809,70.165,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526766,true,2009-09-29 01:41:00.000,-91.377,70.045,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526767,true,2009-09-29 03:21:00.000,-91.096,70.094,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526768,true,2009-09-29 05:02:00.000,-90.863,69.994,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526769,true,2009-09-29 13:58:00.000,-90.3,70.007,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526770,true,2009-09-29 15:36:00.000,-90.748,70.113,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526771,true,2009-09-29 19:05:00.000,-90.745,70.105,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526772,true,2009-09-30 13:30:00.000,-90.504,70.049,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526773,true,2009-09-30 17:07:00.000,-90.434,70.0,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526774,true,2009-10-02 01:07:00.000,-90.598,69.925,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526775,true,2009-10-02 11:30:00.000,-90.087,70.064,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526776,true,2009-10-02 13:05:00.000,-90.126,70.051,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526777,true,2009-10-02 15:45:00.000,-90.15,70.124,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526778,true,2009-10-02 17:34:00.000,-89.781,70.013,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526779,true,2009-10-02 23:05:00.000,-90.094,70.024,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526780,true,2009-10-04 03:39:00.000,-90.264,70.03,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526781,true,2009-10-04 09:30:00.000,-92.012,70.572,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526782,true,2009-10-04 19:07:00.000,-90.383,69.871,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526783,true,2009-10-06 03:58:00.000,-90.371,70.042,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526784,true,2009-10-06 13:23:00.000,-90.43,69.936,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526785,true,2009-10-06 17:41:00.000,-90.145,69.954,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526786,true,2009-10-06 21:43:00.000,-90.262,69.983,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526787,true,2009-10-08 01:49:00.000,-90.106,70.006,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526788,true,2009-10-08 11:43:00.000,-90.065,70.011,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
